date,GWL,P,T,ET,NDVI
2002-01-15,-0.21511668901260012,0.26998700231367595,0.6368572693398914,0.8284048533572005,0.8327736417665305
2002-02-15,-1.9322659545550496,3.3160535765022408,-0.5043798819434268,1.467913189526855,0.8054579813669365
2002-03-15,-2.3907718389358688,-0.3107134830177224,0.027199941808175778,1.2242170747284653,1.0922724155626746
2002-04-15,-1.2992499655421028,-0.7064384216056024,0.09336992565785146,0.014439898726616286,0.18630301230946805
2002-05-15,-0.6598656338809085,-0.7254088498592594,-0.3144585107595625,-0.6324373447180028,-0.4452090412144828
2002-06-15,-0.27561613373880767,-0.7221227911775441,-1.3163002003007696,-0.7809661821319263,-0.7300723568102503
2002-07-15,-0.031038715411539807,-0.7308386238756756,-1.4537999101388595,-0.8175526564216721,-0.9954244864063083
2002-08-15,0.0617964563959155,-0.7307368139220833,-0.8468021302058344,-0.9290421157514113,-1.388249697867139
2002-09-15,0.30999917045471737,-0.7172831341080972,0.8208001533597905,-1.1187037961082533,-1.5410873215315346
2002-10-15,0.4648253069013547,-0.6650164781907185,1.7745776634679247,-1.2109345082741567,-1.5703541005310995
2002-11-15,0.5492474571356346,0.043918369927803715,1.9278862957055702,-1.0856085506977842,-1.4767004077324912
2002-12-15,0.5487432066312502,0.037269470990691785,1.0111721090541619,-0.8889100506164788,-0.23708972388424124
2003-01-15,-0.5297690037493618,2.0812419062532816,-0.5121716970155729,0.7368761469645424,-0.39057772041529465
2003-02-15,-1.1581409593576313,1.6777428449874443,-0.16360061866449377,1.3753082018289227,0.5218954115044828
2003-03-15,-2.7243733568374457,0.9349073275613287,-0.16183674515380606,1.399591200749422,1.163163058028289
2003-04-15,-1.230634741645306,-0.6842666276063366,0.104903790140528,0.7744624446092817,0.5186435471711974
2003-05-15,-0.6138461404806429,-0.7274006141068471,-0.6106848568276334,-0.31713958464944025,0.07443887924446338
2003-06-15,-0.24583350657976763,-0.721666934204131,-1.3090468886680293,-0.606409454508009,-0.2806647059502608
2003-07-15,0.008611297933325322,-0.7288037239319275,-1.1597770322258947,-0.6421707621293706,-0.5941444276789369
2003-08-15,0.20431357263549152,-0.721504684934641,-0.5076383772451049,-0.784289941450129,-1.0494054343388395
2003-09-15,0.37417168201287226,-0.7152624309900826,0.8084530387849514,-1.1115755688000817,-1.3557310545342887
2003-10-15,0.5076600602739187,-0.6140973055348724,1.5106889984291954,-1.1913729896838847,-1.3583325460009164
2003-11-15,0.5917000417048761,-0.13692368927108606,1.5741444853496271,-1.0071619346978902,-0.8308801511420864
2003-12-15,-0.044096149525111164,2.965154531346047,0.7170613122123125,-0.43713968597843855,0.9225250973651973
2004-01-15,-2.4409314943721445,2.202520198482199,-0.1506820310519336,1.5718342196266848,1.3010421057595731
2004-02-15,-3.4993798425782456,2.9949210531848043,-0.36536357058213464,1.8119920937199183,0.18500226657615418
2004-03-15,-3.5696033601890313,1.9382524910587724,-0.37960094212793366,1.8151956793218813,1.477943525490279
2004-04-15,-2.247686777391353,-0.722513702491596,-0.2761478374993158,1.1024690774736379,0.8665930308326946
2004-05-15,-1.3996807423156226,-0.5722785517781814,-0.8537037661230548,0.36556780593481375,0.5095383270379996
2004-06-15,-0.965059270735401,-0.7201183039602782,-1.9074286135706433,-0.35891633612668294,-0.12392484508592272
2004-07-15,-0.6319991586385332,-0.729477600619222,-1.6563706172155885,-0.6996697965238292,-0.6559298500113521
2004-08-15,-0.3410731571081362,-0.7311120851246845,-0.7660321092287373,-0.8613349455129781,-1.0721684846718351
2004-09-15,-0.11469122013912807,-0.725102878431899,0.331223597881454,-1.0445816357595554,-1.3570318002676025
2004-10-15,0.06307035240699699,-0.6651677948171473,1.7227989092895915,-1.18225648504284,-1.3010997337350998
2004-11-15,0.167174196012462,-0.06229530587371594,1.3300320843762434,-0.948650810590623,-0.6559298500113521
2004-12-15,0.21275313370889679,1.1537888546129944,1.2319090648110913,-0.6476812391295264,0.3241820600407529
2005-01-15,-0.7375732905567883,0.7843193811062582,-0.3425321237381316,1.7185280599190802,0.9752052995644138
2005-02-15,-0.9772590998557974,0.36663284966155585,0.30003985279368917,1.4189688965586245,1.404451391558037
2005-03-15,-0.504291083527762,0.6768475479945765,0.2120055303177324,0.8014983589530679,1.2561663779602406
2005-04-15,-0.28318519920464186,-0.7165503447169077,0.18848721684185524,-0.04114374026539575,0.4191364985726759
2005-05-15,0.016254673999806308,-0.7300301025376232,-0.7416071317987548,-0.5641889583381697,-0.1967666061515071
2005-06-15,0.20843383004632907,-0.7221818444083915,-1.00450121395451,-0.708362185433316,-0.5187011751467241
2005-07-15,,-0.7307626962146131,-0.890871493307829,-0.7556364844140112,-0.8510417100084534
2005-08-15,0.5687871641805865,-0.7305562749888662,-0.4475293045552348,-0.8434307167627814,-1.244517294335941
