date,GWL,P,T,ET,NDVI
2002-01-15,1.1562040335261563,0.26998700231367595,0.6368572693398914,0.8284048533572005,0.8327736417665305
2002-02-15,-0.47716887665880336,3.3160535765022408,-0.5043798819434268,1.467913189526855,0.8054579813669365
2002-03-15,-2.3824434071089264,-0.3107134830177224,0.027199941808175778,1.2242170747284653,1.0922724155626746
2002-04-15,0.1329935231557106,-0.7064384216056024,0.09336992565785146,0.014439898726616286,0.18630301230946805
2002-05-15,0.5977445746994471,-0.7254088498592594,-0.3144585107595625,-0.6324373447180028,-0.4452090412144828
2002-06-15,0.7915981656611434,-0.7221227911775441,-1.3163002003007696,-0.7809661821319263,-0.7300723568102503
2002-07-15,0.9403548324268213,-0.7308386238756756,-1.4537999101388595,-0.8175526564216721,-0.9954244864063083
2002-08-15,1.0495825840259354,-0.7307368139220833,-0.8468021302058344,-0.9290421157514113,-1.388249697867139
2002-09-15,1.1368147254874121,-0.7172831341080972,0.8208001533597905,-1.1187037961082533,-1.5410873215315346
2002-10-15,1.1995634229895789,-0.6650164781907185,1.7745776634679247,-1.2109345082741567,-1.5703541005310995
2002-11-15,1.2935087668269944,0.043918369927803715,1.9278862957055702,-1.0856085506977842,-1.4767004077324912
2002-12-15,1.367551440091038,0.037269470990691785,1.0111721090541619,-0.8889100506164788,-0.23708972388424124
2003-01-15,-1.642253611022954,2.0812419062532816,-0.5121716970155729,0.7368761469645424,-0.39057772041529465
2003-02-15,-3.8414563992818183,1.6777428449874443,-0.16360061866449377,1.3753082018289227,0.5218954115044828
2003-03-15,-3.682751217902721,0.9349073275613287,-0.16183674515380606,1.399591200749422,1.163163058028289
2003-04-15,-1.084445727720969,-0.6842666276063366,0.104903790140528,0.7744624446092817,0.5186435471711974
2003-05-15,-0.12254255081315005,-0.7274006141068471,-0.6106848568276334,-0.31713958464944025,0.07443887924446338
2003-06-15,0.2816080279887207,-0.721666934204131,-1.3090468886680293,-0.606409454508009,-0.2806647059502608
2003-07-15,0.4982312218325755,-0.7288037239319275,-1.1597770322258947,-0.6421707621293706,-0.5941444276789369
2003-08-15,0.6387345986184212,-0.721504684934641,-0.5076383772451049,-0.784289941450129,-1.0494054343388395
2003-09-15,0.7534039930846204,-0.7152624309900826,0.8084530387849514,-1.1115755688000817,-1.3557310545342887
2003-10-15,0.8645351350044423,-0.6140973055348724,1.5106889984291954,-1.1913729896838847,-1.3583325460009164
2003-11-15,0.9451093592860169,-0.13692368927108606,1.5741444853496271,-1.0071619346978902,-0.8308801511420864
2003-12-15,0.4245439534002017,2.965154531346047,0.7170613122123125,-0.43713968597843855,0.9225250973651973
2004-01-15,-1.220743480665417,2.202520198482199,-0.1506820310519336,1.5718342196266848,1.3010421057595731
2004-02-15,-1.8267373144493884,2.9949210531848043,-0.36536357058213464,1.8119920937199183,0.18500226657615418
2004-03-15,-2.216824755551918,1.9382524910587724,-0.37960094212793366,1.8151956793218813,1.477943525490279
2004-04-15,-2.004166300052442,-0.722513702491596,-0.2761478374993158,1.1024690774736379,0.8665930308326946
2004-05-15,-1.211502955042065,-0.5722785517781814,-0.8537037661230548,0.36556780593481375,0.5095383270379996
2004-06-15,-0.5919612524794526,-0.7201183039602782,-1.9074286135706433,-0.35891633612668294,-0.12392484508592272
2004-07-15,-0.30853774605242335,-0.729477600619222,-1.6563706172155885,-0.6996697965238292,-0.6559298500113521
2004-08-15,-0.11851462938758592,-0.7311120851246845,-0.7660321092287373,-0.8613349455129781,-1.0721684846718351
2004-09-15,0.02869405188905061,-0.725102878431899,0.331223597881454,-1.0445816357595554,-1.3570318002676025
2004-10-15,0.13571829353182746,-0.6651677948171473,1.7227989092895915,-1.18225648504284,-1.3010997337350998
2004-11-15,0.2612867695024935,-0.06229530587371594,1.3300320843762434,-0.948650810590623,-0.6559298500113521
2004-12-15,0.16509842628299926,1.1537888546129944,1.2319090648110913,-0.6476812391295264,0.3241820600407529
2005-01-15,-1.375226114163514,0.7843193811062582,-0.3425321237381316,1.7185280599190802,0.9752052995644138
2005-02-15,-0.4354595810566925,0.36663284966155585,0.30003985279368917,1.4189688965586245,1.404451391558037
2005-03-15,-0.14126053861429974,0.6768475479945765,0.2120055303177324,0.8014983589530679,1.2561663779602406
2005-04-15,0.042894449385450034,-0.7165503447169077,0.18848721684185524,-0.04114374026539575,0.4191364985726759
2005-05-15,0.24707847412094608,-0.7300301025376232,-0.7416071317987548,-0.5641889583381697,-0.1967666061515071
2005-06-15,0.4263051817882423,-0.7221818444083915,-1.00450121395451,-0.708362185433316,-0.5187011751467241
2005-07-15,0.5979815112538919,-0.7307626962146131,-0.890871493307829,-0.7556364844140112,-0.8510417100084534
2005-08-15,0.7297182355252751,-0.7305562749888662,-0.4475293045552348,-0.8434307167627814,-1.244517294335941
2005-09-15,0.8337096892711569,-0.6925199896748496,0.8310976579050666,-1.106595756136598,-1.4396291543330424
