date,GWL,P,T,ET,NDVI
2002-01-15,-0.19432088714269824,-0.8008270413380966,1.1287769761937534,0.71120134828248,-1.2237316533987175
2002-02-15,,-0.177788131634975,1.0096783031356489,0.3605323240991886,-1.1727665524431399
2002-03-15,0.22957282273325458,-1.0522341675682734,0.8305297458455793,-0.4588699775262152,-1.0066802822702623
2002-04-15,-0.0007509271415408494,-0.7524252284448707,-0.00024004795302031223,-0.8813613671671544,-0.580971791935446
2002-05-15,-0.035054464356936,0.004253620798770586,-0.6314275332984799,-1.1587038099735523,-0.09830230641498641
2002-06-15,-0.5055029747394958,0.35672216122103795,-1.2562314514201272,-1.342314561349679,0.20449035220343845
2002-07-15,-0.7186749560065936,-0.3736139305504727,-1.1661328648964164,-1.3021654487643444,0.17151293393806508
2002-08-15,-0.620664849676894,-0.6691133521661844,-1.065320023111691,-0.9074299184785248,0.2446628435448924
2002-09-15,-0.5496075225878607,-0.02107604160195876,-0.5777295360559719,-0.24494891826444945,0.23806735989181718
2002-10-15,-0.27762947752294326,-0.3801759659778981,-0.06571042028421115,0.3609863245208973,-0.06352611988059423
2002-11-15,-0.07670875954705807,-0.8229412733770607,0.700742161713955,0.7838622397187904,-1.1763640889811815
2002-12-15,,-0.6800872805017818,1.570732085651926,0.20102149189074875,-1.6368487658503894
2003-01-15,0.09725917918815885,-1.653550735592553,1.564633640537364,0.2880635589297584,-2.0121917446526347
2003-02-15,0.17811751691016184,-1.1253062918248244,1.5701935216677787,-0.250177842733313,-1.9234525100476316
2003-03-15,0.026201852099126524,-0.9287668625900519,0.822470294224048,-0.34631316020635305,-1.5373169216312639
2003-04-15,-0.15756709726906107,0.4305722048754479,-0.03629849070312408,-0.8641061830416285,-0.6133496207778126
2003-05-15,-0.3045822567636106,-0.13197934158015043,-0.7612119494066746,-1.0273785787963197,0.38136923199043826
2003-06-15,-0.19432088714269824,0.1873649104655661,-1.091722330428449,-1.3075042747900536,0.7123425934901828
2003-07-15,-0.2433259403075481,1.5130503104089197,-1.3553050483384168,-1.1797833061349534,1.0079401790325258
2003-08-15,-0.7088739453736238,1.2796251566633157,-1.3482213479352116,-0.8175619507508605,1.1500428722851335
2003-09-15,-0.7358267246142912,-0.012426922647127154,-0.7586775306577657,0.12701582851610566,1.004942231917492
2003-10-15,-0.7382769772725332,1.226532616655398,-0.3309246702637875,1.0095199822632455,1.0864863934464148
2003-11-15,-0.7480779879055038,-1.0174932642923957,0.4841950877603009,2.2471066535886886,0.36398113872324217
2003-12-15,-0.33888579397900576,-0.08998332946161798,1.1918048024556769,1.1423594311519933,-0.7290703794181221
2004-01-15,-0.28988074081415593,-0.5318226515680008,1.0875419831490039,0.7695247179777773,-1.2393209783968935
2004-02-15,0.02375159944088451,-1.5535616229193365,1.1848161427555612,0.6498384038615092,-1.355641326460209
2004-03-15,0.15361499032773648,-1.2474374307695484,0.6303011606114655,-0.22917689179099543,-1.457571528371362
2004-04-15,0.05805513665627966,-0.07365038507097003,-0.006677471575250927,-0.797765260544697,-1.1056125370663812
2004-05-15,-0.34623655195373354,-0.6335730097932375,-0.8449681530112437,-1.0987895537104015,-0.3393372544637129
2004-06-15,-0.6280156076516208,1.538692703951756,-1.1606078320237943,-1.3368153342786517,0.35618647622415356
2004-07-15,-0.8950931474000539,-0.003777580040161388,-1.393150256306497,-1.2912561774581055,0.6775664069557893
2004-08-15,-1.1327676552495762,0.9827049330462846,-1.011755082853505,-0.6613015865873403,1.069697889602224
2004-09-15,-1.2185264982880637,1.027614412416472,-0.6722760274840206,0.47310162740867223,1.4996035058980874
2004-10-15,-0.9563494638561164,-0.32780194390661316,0.05512116159345919,1.614186673971707,0.7866916819430235
2004-11-15,-1.306735593984794,2.0002766691952214,0.24440422585571722,1.789383593394918,0.36098319160820863
2004-12-15,-0.8313865782857489,-0.013981075869448155,0.9864978756534372,1.2945098283411667,-0.30156312081428577
2005-01-15,-0.3560375625867033,-0.76112524735238,1.2569868846541785,1.074187086554073,-1.0468527736117164
2005-02-15,-0.8387373362604762,2.540202747563741,0.6413670664738863,0.9586249327618491,-0.39330030253432396
2005-03-15,-0.3854405944856136,-1.4808316809724544,0.5529602044650718,0.1980986360343923,-0.33813807561769943
2005-04-15,-0.15756709726906107,-0.9662427505324817,0.13051378332662206,-0.5586897850385758,-0.5779738448204125
2005-05-15,-0.09631078081299853,-1.5351360118803328,-0.6982633237306449,-1.067675002090958,-0.6805036361545729
2005-06-15,-0.368288825877916,0.7726594896615587,-1.2118379390095497,-1.2893641729547103,0.13313921086563124
2005-07-15,-0.5422567646131338,-0.24015104167591095,-1.178985535976823,-1.2153912458688654,0.5150776733209506
2005-08-15,-0.9269464319572062,1.9113415945971826,-1.0782835750123643,-0.6972412497247846,0.9156034078894808
2005-09-15,-1.1548199291737586,0.3631659610387457,-0.7405342604390168,0.31930291445302295,1.1446465674780717
2005-10-15,-1.0837626020847264,0.305927494149095,-0.11052844783522985,1.6714565656807978,1.0864863934464148
2005-11-15,-1.0225062856286637,0.07585882980247688,0.39272791511217714,2.149242680636659,0.48689697043963226
2005-12-15,-0.8436378415769611,-0.0010802207539132396,0.8990414206754629,0.8510219550533886,-0.3039614785063126
2006-01-15,-0.5398065119548909,-0.27844184162461144,1.2561441904201651,0.6394886346763279,-1.4173990370299074
2006-02-15,-0.3535873099284613,-0.9515624917663829,1.0733397340847997,0.46560337912584276,-1.438384666835145
2006-03-15,-0.3217340253713082,-1.0226894506842374,0.986253937848858,-0.12667494975635882,-1.2675016812782116
2006-04-15,-0.5055029747394958,0.5441988350620494,-0.39676253331357153,-1.001429736555579,-0.5665816457832835
2006-05-15,-0.5986125757527114,-0.20274042197202072,-1.0152177324691993,-1.1032978282537085,0.30042465988452366
2006-06-15,-0.23597518233282117,-1.292997781488317,-1.404526628465663,-1.3494883979520795,0.47970189736355034
2006-07-15,-0.3658385732196731,0.0481185574255837,-1.30436956753222,-1.2443547828734387,0.7615089261767388
2006-08-15,-0.38789084714385563,-1.0383263050833185,-0.9122031143963557,-0.6350735633836322,0.8706342011639732
2006-09-15,-0.15266659195257617,-0.5721629723955,-0.5570708552289305,0.37683863975061316,0.5720386685065952
2006-10-15,0.09480892652991683,-1.6122576416743297,0.2525048617819196,0.5209446985776383,-0.4976288621375032
2006-11-15,-0.06935800157233116,-0.8421708838346869,0.9224150975872751,0.6086391400455331,-1.2159369908996287
2006-12-15,-0.09631078081299853,-0.9889689084466405,1.425136064573974,-0.34806449758466274,-1.9108611321644893
2007-01-15,-0.01300219043275353,-0.953077085835686,1.3402773888136355,0.4153020331026875,-1.941440192737835
2007-02-15,0.028652104757369408,-1.1801860633079855,1.747324048029022,0.12143396119501358,-1.930047993700706
2007-03-15,0.13891347437828178,-0.1184230438846197,0.755514118901317,-0.4808059559650996,-1.7873457110250917
2007-04-15,0.15361499032773648,-1.078569116307979,0.23313239846994882,-0.9281651227938968,-1.1949513610943912
2007-05-15,0.22467231741676968,1.1364789322732103,-0.5735319050030915,-1.088630478265354,0.16611662913100328
2007-06-15,0.1266622110870691,0.424320854991345,-1.3405674033135146,-1.276408903538678,1.0816896780623597
2007-07-15,-0.7652297565132015,1.2096727260179732,-1.4386620809900301,-1.2225266609959868,0.8016814175181928
2007-08-15,-0.6549683868922882,-0.8548875259610554,-0.9016757725180811,-0.219917637286294,1.135652726132971
2007-09-15,-0.3168335200548233,-0.37777659315772094,-0.7528325274180904,0.28803699700499164,0.8142727954013351
2007-10-15,-0.010551937774510646,-1.3459148036656325,-0.04814689835427121,0.914006794925202,0.20508994162644514
2007-11-15,0.06540589463100657,0.37942536206190935,0.9714117480505587,1.3109685077854287,-0.7242736640340671
2007-12-15,0.3569859609618645,1.0341074593430393,1.362101902265182,0.6150843116435692,-1.1781628572502016
2008-01-15,0.49665036248168715,-0.4415122690855988,1.6209737693256079,1.238728651167316,-1.4018097120317308
2008-02-15,0.6093619847608425,-1.1219994477445965,1.201331048928141,0.6531232532876318,-1.1523805120609103
2008-03-15,0.6461157746344796,-0.9919915370318103,1.043012245730674,-0.3690232713539399,-1.3922162812636225
2008-04-15,0.6240635007102971,-1.1857229809980914,-0.001817723624219154,-0.815316768268549,-1.024667964960465
2008-05-15,0.48439909919047447,-0.4147984181743197,-0.9022048324319106,-1.1402263225738467,-0.17325098429083524
2008-06-15,0.38638899286077477,-0.0036246292553451967,-1.0279024983074911,-1.2796415202305094,0.5744370261986221
2008-07-15,-0.20412189777566803,0.7146958825501419,-1.3908882875731006,-1.2343179801534478,1.0217307357616816
2008-08-15,-0.5986125757527114,0.6573563248960482,-1.3418821330395094,-0.8252367228446574,0.7842933242509967
2008-09-15,-0.5373562592966489,-1.1723464014293328,-0.6078447668398812,0.3410923810011131,0.6877594271469047
