date,GWL,P,T,ET,NDVI
2002-01-15,,0.0900946274061012,0.3124032662535883,0.9454608604349592,1.1513574685792527
2002-02-15,,2.929154308149914,-0.46554810188409607,1.6989262954833488,0.9367063843867108
2002-03-15,,-0.058048442889366544,-0.07036549716724244,1.2284332845092982,0.9885003027117771
2002-04-15,-1.0236713128671129,-0.6821218930002608,0.10693139658240763,0.02851670096261985,-0.1045115613233796
2002-05-15,,-0.7688493665300676,-0.23607960175781034,-0.711620240299678,-0.638469482200349
2002-06-15,,-0.7738287915605983,-1.3714122447708508,-0.8333369210198691,-0.8755467990697235
2002-07-15,,-0.775056581627511,-1.506319708339475,-0.8801097910147503,-1.1510690862422397
2002-08-15,-0.366995991470777,-0.7801797047710353,-0.7969185991112888,-0.9700502182093168,-1.393485982320384
2002-09-15,,-0.7121433306695175,1.0651979936616394,-1.0925622872471294,-1.4452799006454502
2002-10-15,,-0.7086440569721566,1.9178113166327733,-1.1930592724696705,-1.453823227379482
2002-11-15,0.0349060695248973,-0.004526978518859356,1.728706557103653,-0.853677093076125,-0.9807365094824868
2002-12-15,0.1214958906247059,0.020220791851642658,0.8825396593894453,-0.5010184468718778,0.2879475105211931
2003-01-15,0.22659261782634701,0.9064801439221272,,0.6865170444384333,0.2131934015984173
2003-02-15,0.3092463315392176,1.7784010086172253,-0.12639226206816448,1.205275473525807,0.4839100674830407
2003-03-15,0.22946019564903888,0.5379454671819139,-0.20773148997440033,1.3910691572697265,1.303001518108312
2003-04-15,0.16199665424150858,-0.7280314363122715,0.004746610907101459,0.5643780801248303,0.45454238183480705
2003-05-15,0.2078690214546557,-0.7735642654453333,-0.4495157210749924,-0.4554583714049995,-0.24814624203928462
2003-06-15,0.2910287783127066,-0.7739915903501738,-1.1478880759020915,-0.722608629705594,-0.6379355242794722
2003-07-15,0.3623808617832052,-0.7729157152336399,-1.0301326050493433,-0.7861778232104915,-1.0004929525549344
2003-08-15,0.44113957674225907,-0.7708131761310617,-0.39861954888078976,-0.8763338457523103,-1.2706756605186815
2003-09-15,0.5206627235433514,-0.7524004594619539,0.9172187725218786,-1.107150805555757,-1.483190913027715
2003-10-15,0.5988716916310505,-0.6201891142501356,1.7041905190629434,-1.1876027187478355,-1.5136265145177026
2003-11-15,0.6871574781263959,-0.13792719001055173,1.6566647249797959,-0.9209033512321352,-1.0843243461326189
2003-12-15,0.7628296706696418,2.4528663156927286,1.0791873713006777,-0.25540528157651443,0.6328843274077154
2004-01-15,0.5682440327012949,1.352613320332662,0.09249763689789184,1.2262522142811128,1.3195542136554985
2004-02-15,0.2378651651293402,2.201980300786708,,1.7408206616577313,0.4038163793514958
2004-03-15,-0.7614791139456936,1.260803195685985,-0.39054564652226975,1.7676274419239029,1.4535776517956174
2004-04-15,-1.0478736696906281,-0.7414960960286752,-0.21016693443136356,0.9631316407280202,0.749287154158895
2004-05-15,-0.8699321405666883,-0.4786553479633942,-0.7859821838365332,0.1425097450736043,0.24736670853454315
2004-06-15,-0.668474006563069,-0.7679413548242023,-1.9395806602768073,-0.3871825038738766,-0.16431484846160013
2004-07-15,-0.4886367926591393,-0.7749951069456141,-1.6014867204136727,-0.7172847823155049,-0.7116217173604942
2004-08-15,-0.3249073492345013,-0.7798544098898509,-0.6698657324761476,-0.8684081305326659,-1.1115562000973442
2004-09-15,-0.17507310433778717,-0.770116977885443,0.5073600179139014,-1.0816617269582398,-1.2893641877493751
2004-10-15,-0.03814956696535931,-0.6819446353697927,1.6986155443107473,-1.1537659212395683,-0.9454952867046066
2004-11-15,0.08927975670131491,0.007667259812999817,0.9727376722279989,-0.7465009696954649,-0.20863335589438847
2004-12-15,0.21125731033978115,0.9750125093352098,1.114801418087204,-0.5867246965045343,0.4817742357995331
2005-01-15,0.29028303051980753,1.3768995161619815,0.1123216930819389,1.6250669128306157,1.0392263051950896
2005-02-15,0.32771246736335885,0.5173395497459761,-0.028651296847514475,1.4674632201257496,1.8641912929500069
2005-03-15,0.3643797322066695,0.4317293459582481,-0.003471571336308687,0.9456265248529675,1.4119289339672136
2005-04-15,0.38870635073583476,-0.6963846559252923,0.045831750928689234,-0.05303073783461728,0.45881404520182356
2005-05-15,0.4473961101735862,-0.772303261750856,-0.7391835603732425,-0.6622775168940774,-0.43503151434622356
2005-06-15,0.5195915988860521,-0.7755974940178695,-1.0429965995862271,-0.7876720209792889,-0.7351158658790806
2005-07-15,0.5980194084391655,-0.776565812060811,-0.7513088418994999,-0.8593952108341493,-1.0442775020668458
2005-08-15,0.6809443928438984,-0.7768494641477989,-0.34002460202879753,-0.9423155334518715,-1.364118296672151
2005-09-15,0.7656972484923337,-0.7539441071405374,1.1413085185394183,-1.1043407116988067,-1.4116405516302013
2005-10-15,0.8477540908031954,-0.38319050155505247,1.8191585025396007,-1.0583003972906755,-1.1238372322775143
2005-11-15,0.9030802950885503,0.4950525179150282,0.8420720372751779,-0.5544180809345582,0.05727768870234216
2005-12-15,0.9574153086379867,0.8580641678350225,0.4245145080093943,-0.3880864597789916,1.1401443522408363
2006-01-15,0.9608837122901954,1.8380827172561687,-0.27856714226055285,0.8557935863571957,0.40221450558886446
2006-02-15,0.7199184168229388,0.4368789097424029,-0.22523552560938803,1.9963628173210533,1.7985144686821397
2006-03-15,0.4939464568286101,1.7974774185444187,-0.15785681936522203,1.3801785237896373,0.23081401298735713
2006-04-15,-0.8012428597536809,2.366264362533308,-1.0470075803862067,1.6555065684021248,0.9137461937890013
2006-05-15,-1.5564174014045222,-0.7708425124205639,-1.7768387213149759,0.5486989062020493,0.45187259223042253
2006-06-15,,-0.7745110808676748,-2.20832791626584,-0.2550679229731365,-0.15416964796493765
2006-07-15,,-0.7638143433517924,-1.9488895984499859,-0.5637183471824444,-0.6806521579496297
2006-08-15,,-0.780112809197799,-0.8502155885900822,-0.8303323549274645,-1.0699074822689405
2006-09-15,-0.626033854787236,-0.7775595944550895,0.47665148721365636,-1.0682731683024307,-1.2279590268485239
2006-10-15,-0.506582279678563,-0.7638906344441794,1.581893117433809,-1.143594766545702,-1.1857763510992432
2006-11-15,-0.3387981428809792,-0.19168290992824266,1.564567988856086,-1.0758621181848593,-0.7586100143976671
2006-12-15,-0.19217995087262685,0.8456751974979875,1.5791287148393065,-0.6357101969161765,0.19557279020947746
2007-01-15,-0.07286443765757208,0.6815086375064052,0.007182055364065755,0.9379625517445538,0.948987416566881
2007-02-15,0.0387039317917387,1.001851539407366,0.5203913771172614,1.4451618679220994,1.690121010744115
2007-03-15,0.06337008815875078,2.999502312656356,-0.8175621650415082,1.717546413258079,1.6425987557860653
2007-04-15,-0.23034107592044906,-0.7344816902169435,-0.34890070054728684,0.9668896627347654,0.61633163186053
2007-05-15,-0.2940775839794798,-0.6855239807430227,-0.48609932868798206,0.1330013121858431,-0.005195388040262931
2007-06-15,-0.21352747466377436,-0.7404388070291789,-2.5024857455819185,-0.4657903032899495,-0.4131392395902678
2007-07-15,-0.1519276547689205,-0.7744107868867431,-1.8194243721394519,-0.6775031273637583,-0.9583102768056543
2007-08-15,,-0.6698368916596574,-0.6892800337870916,-0.8774286653395416,-1.2381042273451863
2007-09-15,,-0.7647411684524957,0.5774107876262531,-1.1382007451287652,-1.3176639575558544
2007-10-15,0.28455865524217955,-0.5338450978083049,1.082234562469578,-1.0949302629769557,-1.1718934451564418
2007-11-15,0.36347166589615,0.13954888454729641,0.8710434381613102,-0.7127651864508111,-0.4537200415769178
2007-12-15,0.4584964114227144,1.461753433233566,0.9524807763892784,0.00039984396393306747,0.7759850502027429
2008-01-15,0.28375916925935557,1.542108336468768,-0.493088246312119,1.4656060590139106,1.3163504661302372
2008-02-15,0.09221198813539414,2.9509304936953473,0.21784800089132667,1.435419428826169,1.4605191047670185
2008-03-15,-1.3864661586927813,1.2981859050883442,-0.4018802742793264,1.6510337849086727,1.3056713077126978
2008-04-15,-1.9002898532638797,-0.6166603878183542,-0.5098708825226499,0.3387346686002709,0.629146621961577
2008-05-15,-1.6200349974765185,-0.7763056349838823,-1.0784605952924768,-0.3257793198312599,-0.18674108113843277
2008-06-15,-1.3492369816700116,-0.7748223897412536,-1.1304302098302625,-0.5581750010533085,-0.5551720465435421
2008-07-15,-1.109513642527036,-0.7722278530787527,-1.4647786438816275,-0.8083049509684537,-0.906516358480588
2008-08-15,-0.9007354765330182,-0.7787349305509703,-0.8111041973937791,-0.9099554129546629,-1.254122964971495
2008-09-15,-0.7198992355166681,-0.7168868777538614,0.8696064105077997,-1.1675714575927731,-1.2834906506197286
2008-10-15,-0.5474683892795186,-0.44211172698660217,1.6165260610030854,-1.1423826975915432,-1.166553865947672
2008-11-15,-0.3167177936462558,0.12388424669212181,1.5064347376357385,-0.5904929121801251,-0.7244367074615412
2008-12-15,-0.06775037029636709,1.520086799359579,1.17078778462037,0.09770983654010063,0.23615359219612683
2009-01-15,0.12557987645928068,1.9122484920205096,-0.665924006020912,1.532738702276884,0.6232730848319299
2009-02-15,0.13073358775352,1.9202950220782473,-0.006212889149240494,1.5960057862443968,0.9858305131073926
2009-03-15,-0.128031172913159,-0.2940006438285617,-0.15216064950972116,0.9993098213271947,1.2544113473085083
2009-04-15,,-0.7360831407054357,-0.029499662570675097,0.5613612070523241,0.292219173888209
2009-05-15,-0.7627217310021936,-0.7606369105253581,-0.8762956205830074,-0.334985664817027,-0.32557014056644495
2009-06-15,,-0.7749259346915013,-1.0960223428814233,-0.7052828637237579,-0.5631814153566964
2009-07-15,,-0.7732782973040244,-1.3337725084004652,-0.7937736679784655,-0.9139917693728653
2009-08-15,,-0.7781744167086875,-0.18646463494144178,-0.9628036404003499,-1.1868442669409969
2009-09-15,-0.24357544198213862,-0.7398965756175928,1.0227623939174535,-1.1236149533560675,-1.2546569228923723
2009-10-15,-0.1381447807179201,-0.6431224091279036,1.310918180022047,-1.1716508397869807,-1.3363524847865487
2009-11-15,-0.025371886860807033,-0.38123828395115433,1.7257863322334577,-1.0252734369714125,-0.9791346357198555
2009-12-15,0.08330622920218432,1.5687118397037436,1.7807050276184262,-0.3332472532446602,-0.3261040984873219
2010-01-15,0.0713734053593723,2.6302881005564496,-0.11900513196174549,1.2682068297693818,0.8502052012046418
