date,GWL,P,T,ET,NDVI
2002-01-15,-0.7021007616056677,0.08700643859125344,0.8081284145287332,1.4444102829626497,-0.12045977542288051
2002-02-15,-0.6437903524710893,0.1343989791221685,1.0322438189838081,0.839372868890678,-0.26369817424464387
2002-03-15,-0.5854799433365083,0.2368303917752146,0.7007153305141323,0.030414830944521513,-0.4724754424532465
2002-04-15,-0.9353423981439866,1.911222928286511,0.02966580959825016,-0.5571453580736472,0.1364875814920747
2002-05-15,-1.576756898624362,-0.12875485044380908,-0.6111387325495898,-0.9984982466138201,0.6206467417112516
2002-06-15,-1.8099985351626808,0.01134413859709194,-1.2607816496682087,-1.3262066759424702,0.7452947639898991
2002-07-15,-1.5184464894897836,-0.5224191508153176,-1.1554738278199168,-1.2844077928871291,0.6108538662364057
2002-08-15,-1.1102736255477244,-1.4157927369442205,-1.0680327884273033,-0.7417041419215781,0.6422735129087797
2002-09-15,-1.4018256712206243,-0.9537657626248808,-0.6590306522373719,-0.040658576331624195,0.7505431017700537
2002-10-15,-1.1685840346823053,-0.3240685745953057,-0.43944621909952747,0.5840325921062423,0.257199350435609
2002-11-15,-0.6437903524710893,0.07422064917120856,0.3325962677556458,1.2866922455111007,-0.2774750609175472
2002-12-15,-0.23561748852903003,-0.3012726116724637,1.3288622167700086,0.7372389215304143,-1.0083060968039457
2003-01-15,0.17255537541302665,-0.8173946356660682,1.6367186157838005,0.2902758926633032,-2.425357297445437
2003-02-15,0.4057970119513455,-0.8843136690056703,1.5249087010501714,-0.46144449828640766,-2.5480371930565284
2003-03-15,0.4641074210859239,-0.36305113803264294,0.7897548787020432,-0.37041448357807477,-1.6230176593044439
2003-04-15,0.4057970119513455,0.46643468543788486,-0.02581623227144613,-0.827797403947294,-0.4939689943488842
2003-05-15,0.5224178302205049,-0.8057636770537688,-0.7958056227484965,-1.047875532954332,0.639671966164308
2003-06-15,-0.06068626112529219,-0.27468247894162207,-0.9876564872069561,-1.3149284004727073,0.5530743927917717
2003-07-15,-0.002375851990711185,-1.0155002293542208,-1.32572432983924,-1.2514137269368621,0.569475448354753
2003-08-15,0.055934557143867226,-0.24493812540693174,-1.2563102963946275,-1.009297549592191,0.5623972303524002
2003-09-15,-0.7021007616056677,-0.7819828433726124,-0.8655251986668061,-0.30322303182083177,0.4995428555772461
2003-10-15,-0.06068626112529219,0.1404699653254374,-0.20832942064356685,0.42361240789102744,0.5720996172448296
2003-11-15,0.055934557143867226,-0.8692068298746328,0.4430535981240147,1.6949475769304643,0.2808168704463008
2003-12-15,0.23086578454760764,0.25076201794241415,1.2526368218386303,1.0632658469784841,-1.1723166524337474
2004-01-15,0.28917619368218606,-0.17439741716926047,1.155571194524638,0.7447175057766986,-1.8500082682960899
2004-02-15,0.5224178302205049,-0.3155159881276715,1.0920146338684065,0.5696308969180545,-1.5134586081437365
2004-03-15,0.6973490576242427,-1.1124700925984283,0.6882700639026668,-0.5099597686639942,-1.9746562905747405
2004-04-15,-0.06068626112529219,3.3031427122916974,0.037762685151152865,-0.9633304359767201,-1.2162714813425353
2004-05-15,-0.06068626112529219,-0.1891637447339862,-0.9042620225269392,-1.1727923102995501,0.46691166732918343
2004-06-15,-0.35223830679818946,-0.2787112172295922,-1.0954608146330018,-1.2587882754504507,0.7623518617753996
2004-07-15,0.11424496627844823,-0.602013153229253,-1.4802692034851224,-1.2153857892700475,0.9184899107349717
2004-08-15,-0.23561748852903003,-0.6754657120534876,-1.0695605007957791,-0.6928263850808446,0.8043385640166287
2004-09-15,-0.29392789766361105,-0.3519924852026332,-0.7306729100633341,-0.03190635713450681,0.9939347663246811
2004-10-15,-0.1189966702598706,-0.47814810791686957,0.017093854644023257,1.1917527110655524,0.8692867440460306
2004-11-15,-0.5854799433365083,0.8874502291820996,0.445006089053475,1.8427170863113276,0.2900014615615702
2004-12-15,-0.46885912506734884,-0.1401294032223507,0.7766500874827283,1.2036332477452112,-0.40343516764123455
2005-01-15,-0.17730707939445162,0.4519543042201155,1.2453187069808638,1.1495851913515076,-1.3546963902940878
2005-02-15,-0.35223830679818946,1.270517916074137,0.7484917402423481,0.778116162153537,-0.3194617631587749
2005-03-15,-0.29392789766361105,-1.0149082549321249,0.37565167365250063,0.3208792289101408,-0.09181511194460819
2005-04-15,0.23086578454760764,0.28273841472524736,0.21017434125271356,-0.6931546851481211,-0.4618229254454421
2005-05-15,0.17255537541302665,-1.2051794280328718,-0.6584083889068045,-1.1869464779477132,-0.6356741144130338
2005-06-15,-0.46885912506734884,0.2271835670541583,-1.0959601157485503,-1.4007906113001136,-0.10165574528239815
2005-07-15,-0.35223830679818946,0.08294832878078666,-1.0917346869050175,-1.2652679482768434,0.3195233615749343
2005-08-15,-0.35223830679818946,0.03339288097477187,-1.0176033757567646,-0.8422388379050089,0.557010646126888
2005-09-15,-0.46885912506734884,0.19176213055533672,-0.8230696993341516,-0.0199885881678566,0.7872814662311313
2005-10-15,-0.4105487159327704,-0.6506627404704819,-0.1337956877006964,1.2049772152164284,0.8095869017967833
2005-11-15,,0.6883487662575744,0.38433355125871066,1.7613840656753406,0.1988115926314
2005-12-15,-0.41054871593276787,1.0775042116798563,0.7795974545155544,1.0133606555052994,-0.3535759587297744
2006-01-15,0.055934557143867226,1.3812988493978398,1.479971600650678,0.8435938265816597,-1.820486368282726
2006-02-15,0.23086578454760764,-1.005203043924219,1.0415777689424155,0.5997791308619707,-1.2103671013398616
2006-03-15,0.23086578454760764,-0.8909999902482182,1.1444524293843341,-0.15808382502942112,-1.2995913571742073
2006-04-15,0.28917619368218606,0.8362342177334777,-0.386650715321716,-0.9182238238764372,-0.01046587635222795
2006-05-15,0.11424496627844823,-0.49063632349096037,-1.1290779389948662,-1.1152075065623737,0.8017143951265522
2006-06-15,,-1.1947949448237611,-1.4313749554385113,-1.2241113701449418,0.9053690662845875
2006-07-15,0.6973490576242427,-0.7878358597380006,-1.2546484434279386,-1.1031224166787115,0.9989392876466567
2006-08-15,0.4057970119513455,-1.1090424471890734,-0.9098735708852828,-0.6088589161307789,0.9270184596277219
2006-09-15,-0.002375851990711185,-0.7382038309797699,-0.6909784713771066,0.40548305273763385,0.7374222573196695
2006-10-15,0.11424496627844823,-1.347370141710682,0.05251815095397305,0.7766669589934164,-0.2558256675744128
2006-11-15,0.28917619368218606,-0.9833989155847863,0.6810749112599298,0.9433370507189645,-1.0483246723776174
2006-12-15,0.6390386484896643,-1.0266305999596352,1.4480312337663959,-0.14176375306325734,-2.4555352396813186
2007-01-15,0.5224178302205049,-0.4403056918731232,1.363764855198032,0.20910357704164312,-2.5605019952843935
2007-02-15,0.9889011032971425,0.9970125893448536,2.042061694544849,0.13182317683814507,-2.653692667314659
2007-03-15,0.6973490576242427,-0.16220271497013544,0.9229415882111166,-0.3906727922774832,-1.8841224638670895
2007-04-15,0.8139698758934022,2.176339763212048,0.2248776412673476,-0.6795350152817311,-0.5070898387992698
2007-05-15,0.11424496627844823,0.133093422692583,-0.3945091187000344,-1.0080515292060637,0.4638526505291618
2007-06-15,0.11424496627844823,1.9089232465106962,-1.2897336621146407,-1.2913024842823253,0.7702243684456307
2007-07-15,,-0.4143705764838478,-1.3874103743760275,-1.2013307751805988,0.7426705950998241
2007-08-15,-0.46885912506734884,-1.0915359096058441,-0.9982163331880624,-0.538381106236734,0.788593550676168
2007-09-15,-0.7604111707402487,-0.9408055841908102,-0.7459239508539716,0.07738752168722052,0.6484518722304359
2007-10-15,-0.1189966702598706,-0.177737677957062,-0.18582360916654392,0.9225125507339362,0.3844715416043361
2007-11-15,-0.1189966702598706,0.765956055325,0.712873685290547,1.828251223072827,-0.012434003019785362
2007-12-15,0.11424496627844823,0.28360044567431203,1.3029693551882373,0.9681107295260512,-1.0476686301550981
2008-01-15,-0.002375851990711185,0.3494119069248438,1.653955682653448,1.3482274746509406,-1.7417613015804208
