date,Region,Latitude,Longitude,year,month,GWL,GWL+1,GWL+2,GWL+3,GWL+4,GWL+5,GWL+6,P,T,ET,NDVI
2002-01-15,NSW,-33.4778641,145.6525742,2002,1,-0.8314621330961467,,,,,,,-0.6765363976164183,1.3490984664623151,-1.109476293558395,-0.8314621330961486
2002-02-15,NSW,-33.4778641,145.6525742,2002,2,-0.6992232743602407,,,,,,,0.043840523515185,0.9964075050414098,-0.7731960840871088,-0.6992232743602425
2002-03-15,NSW,-33.4778641,145.6525742,2002,3,-0.7662610291360819,,,,,,,-0.3409927696445067,0.7433239046304803,-0.8373854198641992,-0.7662610291360837
2002-04-15,NSW,-33.4778641,145.6525742,2002,4,-0.696009135432632,,,,,,,-0.6521617249120205,0.0053914728261842,-0.5622193641146612,-0.6960091354326338
2002-05-15,NSW,-33.4778641,145.6525742,2002,5,-0.6395321228475053,,,,,,,-0.5112159152603465,-0.647358709021788,-0.4930566157163119,-0.639532122847507
2002-06-15,NSW,-33.4778641,145.6525742,2002,6,-0.5307105620127495,,,,,,,-0.5681474431274639,-1.3596160897003595,-0.0659370444655755,-0.5307105620127512
2002-07-15,NSW,-33.4778641,145.6525742,2002,7,-0.6946316473207995,,,,,,,-0.8532172365988796,-1.2538764433188263,-0.2932994779638523,-0.6946316473208013
2002-08-15,NSW,-33.4778641,145.6525742,2002,8,-0.7804950729583495,,,,,,,-0.7008693663809876,-0.8705418555781915,-0.7934032947372583,-0.7804950729583514
2002-09-15,NSW,-33.4778641,145.6525742,2002,9,-0.898499887871988,,,,,,,-0.1786310540633507,-0.2855093707542407,-0.7658889442329132,-0.8984998878719899
2002-10-15,NSW,-33.4778641,145.6525742,2002,10,-1.060584322364262,,,,,,,-1.0474387958287008,0.353921558468849,-1.0546234408747683,-1.0605843223642637
2002-11-15,NSW,-33.4778641,145.6525742,2002,11,-1.138182819330818,,,,,,,-0.8715971627732253,0.8599307795151782,-1.124770371325597,-1.1381828193308197
2002-12-15,NSW,-33.4778641,145.6525742,2002,12,-1.1115513825020589,,,,,,,-0.5550619250549224,1.1695088376851956,-1.2557789622758704,-1.1115513825020606
2003-01-15,NSW,-33.4778641,145.6525742,2003,1,-1.1427744463702592,,,,,,,-1.024615664216238,1.4859734790282846,-1.353483084483086,-1.142774446370261
2003-02-15,NSW,-33.4778641,145.6525742,2003,2,-1.0353303736473354,,,,,,,2.143390999407903,1.236374333948216,-1.0101357778965652,-1.0353303736473372
2003-03-15,NSW,-33.4778641,145.6525742,2003,3,-0.7309055009323849,,,,,,,-1.0473515232742467,0.4666434659156842,-0.866601737391395,-0.7309055009323867
2003-04-15,NSW,-33.4778641,145.6525742,2003,4,-0.6781017899788113,,,,,,,-0.3813226205566889,-0.1283639954397381,-0.4161097510201043,-0.6781017899788131
2003-05-15,NSW,-33.4778641,145.6525742,2003,5,-0.2350097806727372,,,,,,,-0.035369807934929,-0.8427507654871748,-0.0196119102476061,-0.2350097806727389
2003-06-15,NSW,-33.4778641,145.6525742,2003,6,0.2760383088170666,,,,,,,-0.2978392421671051,-1.1708525086057628,0.4751473064551993,0.276038308817065
2003-07-15,NSW,-33.4778641,145.6525742,2003,7,1.0162085875749851,,,,,,,0.4607474046701583,-1.4746854431076435,0.3045593030322589,1.016208587574984
2003-08-15,NSW,-33.4778641,145.6525742,2003,8,1.5254200262490123,,,,,,,1.238162539041419,-1.3251342223552434,1.0311720680517704,1.5254200262490112
2003-09-15,NSW,-33.4778641,145.6525742,2003,9,0.3903698220991517,,,,,,,-0.6461879325737082,-0.5164646772536311,1.2335349562453082,0.3903698220991501
2003-10-15,NSW,-33.4778641,145.6525742,2003,10,-0.3277606468694491,,,,,,,-0.0297288361839169,-0.0609266568906095,0.4089593751393868,-0.3277606468694509
2003-11-15,NSW,-33.4778641,145.6525742,2003,11,-0.7524861480177584,,,,,,,0.198666550252691,0.8737684728118993,-0.5686827633458079,-0.7524861480177603
2003-12-15,NSW,-33.4778641,145.6525742,2003,12,-0.831921295800091,,,,,,,-0.0427696520947957,1.3818514565455606,-0.9665880670143152,-0.8319212958000929
2004-01-15,NSW,-33.4778641,145.6525742,2004,1,-0.8897757964970499,,,,,,,-0.76796559678964,1.42919198759252,-1.1004973024592388,-0.8897757964970517
2004-02-15,NSW,-33.4778641,145.6525742,2004,2,-0.8888574710891615,,,,,,,-0.6128724374685122,1.447139380120475,-1.3041968874841023,-0.8888574710891634
2004-03-15,NSW,-33.4778641,145.6525742,2004,3,-0.914570582510032,,,,,,,-1.033946025509868,0.7211288587011045,-1.1708599161861089,-0.914570582510034
2004-04-15,NSW,-33.4778641,145.6525742,2004,4,-0.7804950729583495,,,,,,,-0.7829915854188023,-0.1292406719406082,-0.8615358819929453,-0.7804950729583514
2004-05-15,NSW,-33.4778641,145.6525742,2004,5,-0.7171306198140613,,,,,,38.67,-0.5122565796677319,-0.9631358045812,-0.2426473269842975,-0.7171306198140631
2004-06-15,NSW,-33.4778641,145.6525742,2004,6,-0.1004751084171106,,,,,38.67,38.96,0.3394443311697132,-1.3379283591065128,0.2445047782860404,-0.1004751084171123
2004-07-15,NSW,-33.4778641,145.6525742,2004,7,0.1539010295679309,,,,38.67,38.96,,-0.4957309010068525,-1.488427458512139,0.2947418541388761,0.1539010295679292
2004-08-15,NSW,-33.4778641,145.6525742,2004,8,0.2126738556727782,,,38.67,38.96,,39.35,0.4194622715229704,-0.8846754828206346,0.3608886285308514,0.2126738556727765
2004-09-15,NSW,-33.4778641,145.6525742,2004,9,-0.1413405890681372,,38.67,38.96,,39.35,39.37,-0.5315963046566196,-0.5514427345979668,0.4524879389761312,-0.1413405890681389
2004-10-15,NSW,-33.4778641,145.6525742,2004,10,-0.8397270617671408,38.67,38.96,,39.35,39.37,39.31,-1.04115620278735,0.3099186283135242,-0.6347484311936008,-0.8397270617671427
2004-11-15,NSW,-33.4778641,145.6525742,2004,11,-0.9944648929963088,38.96,,39.35,39.37,39.31,38.81,0.5221959175425259,0.8057103404969312,-0.7906329236505641,-0.9944648929963108
2004-12-15,NSW,-33.4778641,145.6525742,2004,12,-1.053237719101156,,39.35,39.37,39.31,38.81,38.81,0.1725950567833407,1.00742826318559,-1.0837164124471208,-1.0532377191011577
2005-01-15,NSW,-33.4778641,145.6525742,2005,1,-1.1170613349493883,39.35,39.37,39.31,38.81,38.81,38.32,-0.7915522486884112,1.3827058823738183,-1.2580668242361406,-1.1170613349493903
2005-02-15,NSW,-33.4778641,145.6525742,2005,2,-1.0826241321535797,39.37,39.31,38.81,38.81,38.32,38.32,-0.063735504824715,1.0036233981691238,-1.0105938818553797,-1.0826241321535814
2005-03-15,NSW,-33.4778641,145.6525742,2005,3,-1.103286453831065,39.31,38.81,38.81,38.32,38.32,38.21,-0.94417875465344,0.6082445213442066,-1.0564704935758304,-1.1032864538310667
2005-04-15,NSW,-33.4778641,145.6525742,2005,4,-1.0817058067456913,38.81,38.81,38.32,38.32,38.21,38.71,-0.94558683211371,0.1317508175162442,-1.1639656442304822,-1.081705806745693
2005-05-15,NSW,-33.4778641,145.6525742,2005,5,-1.0504827428774912,38.81,38.32,38.32,38.21,38.71,38.67,-1.006672357411268,-0.6781046884355323,-0.6982854673376151,-1.050482742877493
2005-06-15,NSW,-33.4778641,145.6525742,2005,6,-0.246948010975284,38.32,38.32,38.21,38.71,38.67,38.8,2.273717969577812,-1.2698568763879785,0.2922161714637075,-0.2469480109752857
2005-07-15,NSW,-33.4778641,145.6525742,2005,7,0.7149978537876434,38.32,38.21,38.71,38.67,38.8,38.96,0.8450928473606778,-1.3629670409955614,0.4152658299266542,0.7149978537876418
2005-08-15,NSW,-33.4778641,145.6525742,2005,8,2.215082407573078,38.21,38.71,38.67,38.8,38.96,39.36,0.955185192184824,-1.2408931758503632,1.2985809609375056,2.215082407573077
