date,Region,Latitude,Longitude,year,month,GWL,GWL+1,GWL+2,GWL+3,GWL+4,GWL+5,GWL+6,P,T,ET,NDVI
2002-01-15,VIC,-35.9551495,145.5311726,2002,1,5.756176470588236,3.32,,,3.42,,,10.468376934528306,29.4301171875,2.8991053677932404,0.2436
2002-02-15,VIC,-35.9551495,145.5311726,2002,2,3.32,,,3.42,,,3.48,61.40685939788816,26.28972656250005,4.6161323681489135,0.27045
2002-03-15,VIC,-35.9551495,145.5311726,2002,3,5.799375,,3.42,,,3.48,,29.33753854036326,24.08222656250001,4.45587044534413,0.30055
2002-04-15,VIC,-35.9551495,145.5311726,2002,4,5.639666666666667,3.42,,,3.48,,,10.579439699649791,17.56734375000002,5.577203647416413,0.3402
2002-05-15,VIC,-35.9551495,145.5311726,2002,5,3.42,,,3.48,,,3.42,16.47230690717695,12.112734375000002,5.3721536351165975,0.366
2002-06-15,VIC,-35.9551495,145.5311726,2002,6,5.826875,,3.48,,,3.42,,24.24664378166198,7.790878906250043,6.164373088685016,0.3738
2002-07-15,VIC,-35.9551495,145.5311726,2002,7,5.85125,3.48,,,3.42,,,5.615024786442518,8.629453125000055,5.721554770318022,0.3615
2002-08-15,VIC,-35.9551495,145.5311726,2002,8,3.48,,,3.42,,,3.57,13.408859163522674,10.688515625000036,5.894930875576038,0.3458
2002-09-15,VIC,-35.9551495,145.5311726,2002,9,5.851875,,3.42,,,3.57,,18.32193374633784,16.006503906250032,6.224509803921567,0.31935
2002-10-15,VIC,-35.9551495,145.5311726,2002,10,5.76,3.42,,,3.57,,,1.3414292223751008,21.870273437500032,4.532023289665211,0.2718
2002-11-15,VIC,-35.9551495,145.5311726,2002,11,3.42,,,3.57,,,3.73,7.853843271732264,26.14597656250004,2.827805864509606,0.22325
2002-12-15,VIC,-35.9551495,145.5311726,2002,12,5.730588235294118,,3.57,,,3.73,,19.310283690690984,30.39234375000001,1.843790849673203,0.2114
2003-01-15,VIC,-35.9551495,145.5311726,2003,1,5.756176470588236,3.57,,,3.73,,,0.3327861987054348,29.56646484375005,1.8736252545824843,0.20435
2003-02-15,VIC,-35.9551495,145.5311726,2003,2,3.57,,,3.73,,,3.75,50.08867979049681,29.920644531250048,2.9211538461538464,0.2162
2003-03-15,VIC,-35.9551495,145.5311726,2003,3,5.799375,,3.73,,,3.75,,1.2190525028853936,24.01669921875004,2.799897645854658,0.22985
2003-04-15,VIC,-35.9551495,145.5311726,2003,4,5.639666666666667,3.73,,,3.75,,,31.070923805236752,17.43718750000005,4.922768670309654,0.2847
2003-05-15,VIC,-35.9551495,145.5311726,2003,5,3.73,,,3.75,,,3.82,36.81094327569003,11.634648437500005,6.273333333333334,0.37695
2003-06-15,VIC,-35.9551495,145.5311726,2003,6,5.826875,,3.75,,,3.82,,48.20373773574825,8.635683593750002,6.673883161512028,0.4508
2003-07-15,VIC,-35.9551495,145.5311726,2003,7,5.85125,3.75,,,3.82,,,57.27143096923822,7.446347656250055,6.989988623435723,0.56715
2003-08-15,VIC,-35.9551495,145.5311726,2003,8,3.75,,,3.82,,,3.81,69.8634089827537,7.489257812500057,10.21764705882353,0.66495
2003-09-15,VIC,-35.9551495,145.5311726,2003,9,5.851875,,3.82,,,3.81,,18.9087072014808,11.280996093750048,16.77363184079602,0.64535
2003-10-15,VIC,-35.9551495,145.5311726,2003,10,5.76,3.82,,,3.81,,,38.398001074790926,15.729003906250057,16.14589235127479,0.5377
2003-11-15,VIC,-35.9551495,145.5311726,2003,11,3.82,,,3.81,,,3.87,51.19229257106774,23.411894531250027,8.530593132154006,0.33765
2003-12-15,VIC,-35.9551495,145.5311726,2003,12,5.730588235294118,,3.81,,,3.87,,60.40535259246823,26.92261718750001,4.307307307307308,0.29795
2004-01-15,VIC,-35.9551495,145.5311726,2004,1,5.756176470588236,3.81,,,3.87,,,8.792389757931225,28.18259765625004,4.599502982107356,0.29995
2004-02-15,VIC,-35.9551495,145.5311726,2004,2,3.81,,,3.87,,,3.85,4.655443813651791,28.97560546875001,2.57492596248766,0.2803
2004-03-15,VIC,-35.9551495,145.5311726,2004,3,5.799375,,3.87,,,3.85,,1.1971149025484182,23.46494140625004,3.418426501035197,0.27005
2004-04-15,VIC,-35.9551495,145.5311726,2004,4,5.639666666666667,3.87,,,3.85,,3.83,12.403958737850136,17.211074218750014,4.246554149085794,0.2992
2004-05-15,VIC,-35.9551495,145.5311726,2004,5,3.87,,,3.85,,3.83,3.85,18.625332847237534,10.805058593750005,5.937150127226463,0.3154
2004-06-15,VIC,-35.9551495,145.5311726,2004,6,5.826875,,3.85,,3.83,3.85,3.88,57.025147676467896,8.296035156250014,6.513254593175853,0.42745
2004-07-15,VIC,-35.9551495,145.5311726,2004,7,5.85125,3.85,,3.83,3.85,3.88,3.82,23.011225283145897,7.002187500000048,6.644139650872818,0.48295
2004-08-15,VIC,-35.9551495,145.5311726,2004,8,3.85,,3.83,3.85,3.88,3.82,3.74,36.5482356548309,10.337109375000011,9.301694915254236,0.57155
2004-09-15,VIC,-35.9551495,145.5311726,2004,9,5.851875,3.83,3.85,3.88,3.82,3.74,3.87,27.467113137245136,12.384023437500048,13.206696428571428,0.54655
2004-10-15,VIC,-35.9551495,145.5311726,2004,10,3.83,3.85,3.88,3.82,3.74,3.87,3.89,2.081122945994132,20.94431640625004,8.566458982346834,0.33225
2004-11-15,VIC,-35.9551495,145.5311726,2004,11,3.85,3.88,3.82,3.74,3.87,3.89,3.92,54.44058716297143,25.43609375000005,5.187190082644628,0.2586
2004-12-15,VIC,-35.9551495,145.5311726,2004,12,3.88,3.82,3.74,3.87,3.89,3.92,3.87,73.91448605060573,26.200566406250005,4.68648925281474,0.28775
2005-01-15,VIC,-35.9551495,145.5311726,2005,1,3.82,3.74,3.87,3.89,3.92,3.87,3.86,22.16233474016183,28.258378906250016,4.667696909272183,0.2938
2005-02-15,VIC,-35.9551495,145.5311726,2005,2,3.74,3.87,3.89,3.92,3.87,3.86,3.79,80.32718396186823,24.709121093750014,7.9296794208893475,0.3623
2005-03-15,VIC,-35.9551495,145.5311726,2005,3,3.87,3.89,3.92,3.87,3.86,3.79,3.77,3.5058672912418585,23.01128906250005,4.459095801937568,0.32785
2005-04-15,VIC,-35.9551495,145.5311726,2005,4,3.89,3.92,3.87,3.86,3.79,3.77,3.71,7.753814309835431,19.09273437500002,3.668859649122807,0.31125
