date,Region,Latitude,Longitude,year,month,GWL,GWL+1,GWL+2,GWL+3,GWL+4,GWL+5,GWL+6,P,T,ET,NDVI
2002-01-15,NSW,-32.5079,149.5708,2002,1,,4.46,,,4.32,,,46.74951750040052,30.47269531250004,3.493641025641025,0.29005
2002-02-15,NSW,-32.5079,149.5708,2002,2,4.46,,,4.32,,,4.16,153.27071428298945,26.24761718750005,10.75915343915344,0.43565
2002-03-15,NSW,-32.5079,149.5708,2002,3,,,4.32,,,4.16,,43.34365600347512,24.10251953125004,11.051794258373208,0.48875
2002-04-15,NSW,-32.5079,149.5708,2002,4,,4.32,,,4.16,,,25.876742899417845,20.256718750000005,7.423925501432665,0.44215
2002-05-15,NSW,-32.5079,149.5708,2002,5,4.32,,,4.16,,,4.67,36.11355757713312,14.35470703125003,5.345861601085482,0.3985
2002-06-15,NSW,-32.5079,149.5708,2002,6,,,4.16,,,4.67,,30.76985925436017,8.641992187500023,4.8900645161290335,0.3974
2002-07-15,NSW,-32.5079,149.5708,2002,7,,4.16,,,4.67,,,13.673182636499348,8.494453125000007,3.9651888341543513,0.3588
2002-08-15,NSW,-32.5079,149.5708,2002,8,4.16,,,4.67,,,4.01,10.50486872345203,13.354531250000036,4.27411971830986,0.34015
2002-09-15,NSW,-32.5079,149.5708,2002,9,,,4.67,,,4.01,4.286842105263158,39.898146092891686,17.28730468750001,4.724268689057421,0.3456
2002-10-15,NSW,-32.5079,149.5708,2002,10,,4.67,,,4.01,4.286842105263158,4.301,2.037687912583313,24.814804687500043,3.928475033738192,0.2834
2002-11-15,NSW,-32.5079,149.5708,2002,11,4.67,,,4.01,4.286842105263158,4.301,4.279677419354838,18.59810203313827,29.618164062500057,2.050049652432969,0.2566
2002-12-15,NSW,-32.5079,149.5708,2002,12,,,4.01,4.286842105263158,4.301,4.279677419354838,4.254333333333333,55.59141039848328,31.05755859375,2.441912512716175,0.26185
2003-01-15,NSW,-32.5079,149.5708,2003,1,,4.01,4.286842105263158,4.301,4.279677419354838,4.254333333333333,4.239677419354839,9.08616442233318,31.98601562500005,2.375445544554456,0.2685
2003-02-15,NSW,-32.5079,149.5708,2003,2,4.01,4.286842105263158,4.301,4.279677419354838,4.254333333333333,4.239677419354839,4.125483870967742,127.8175449371338,29.80773437500005,4.828824141519251,0.2953
2003-03-15,NSW,-32.5079,149.5708,2003,3,4.286842105263158,4.301,4.279677419354838,4.254333333333333,4.239677419354839,4.125483870967742,4.042,27.908291012048707,23.83199218750002,7.282092555331991,0.3852
2003-04-15,NSW,-32.5079,149.5708,2003,4,4.301,4.279677419354838,4.254333333333333,4.239677419354839,4.125483870967742,4.042,4.099354838709678,61.9813871383667,18.24572265625005,7.45226586102719,0.4136
2003-05-15,NSW,-32.5079,149.5708,2003,5,4.279677419354838,4.254333333333333,4.239677419354839,4.125483870967742,4.042,4.099354838709678,4.129666666666667,9.149873480200766,14.23410156250003,7.563915094339622,0.4695
2003-06-15,NSW,-32.5079,149.5708,2003,6,4.254333333333333,4.239677419354839,4.125483870967742,4.042,4.099354838709678,4.129666666666667,4.171290322580645,73.49185645580289,10.334179687500011,6.878964401294498,0.52205
2003-07-15,NSW,-32.5079,149.5708,2003,7,4.239677419354839,4.125483870967742,4.042,4.099354838709678,4.129666666666667,4.171290322580645,4.4803225806451605,35.4286746382713,8.132070312500048,8.095880535530382,0.59615
2003-08-15,NSW,-32.5079,149.5708,2003,8,4.125483870967742,4.042,4.099354838709678,4.129666666666667,4.171290322580645,4.4803225806451605,4.596896551724138,117.1086909770965,9.731972656250036,11.156016597510376,0.6484
2003-09-15,NSW,-32.5079,149.5708,2003,9,4.042,4.099354838709678,4.129666666666667,4.171290322580645,4.4803225806451605,4.596896551724138,4.622258064516129,13.887971341609896,14.451425781250007,16.4580375782881,0.62005
2003-10-15,NSW,-32.5079,149.5708,2003,10,4.099354838709678,4.129666666666667,4.171290322580645,4.4803225806451605,4.596896551724138,4.622258064516129,4.6433333333333335,82.27804791927333,18.293828125000005,14.647203274215553,0.5153
2003-11-15,NSW,-32.5079,149.5708,2003,11,4.129666666666667,4.171290322580645,4.4803225806451605,4.596896551724138,4.622258064516129,4.6433333333333335,4.533870967741935,59.93509232997893,25.47896484375002,7.198391959798994,0.36915
2003-12-15,NSW,-32.5079,149.5708,2003,12,4.171290322580645,4.4803225806451605,4.596896551724138,4.622258064516129,4.6433333333333335,4.533870967741935,4.472666666666667,51.09252887964247,29.24562500000001,3.74016563146998,0.30885
2004-01-15,NSW,-32.5079,149.5708,2004,1,4.4803225806451605,4.596896551724138,4.622258064516129,4.6433333333333335,4.533870967741935,4.472666666666667,4.45896551724138,44.420980364084215,31.011054687500007,3.6770173646578144,0.2844
2004-02-15,NSW,-32.5079,149.5708,2004,2,4.596896551724138,4.622258064516129,4.6433333333333335,4.533870967741935,4.472666666666667,4.45896551724138,4.345483870967742,66.13722056150431,32.43310546875006,3.34935960591133,0.28225
2004-03-15,NSW,-32.5079,149.5708,2004,3,4.622258064516129,4.6433333333333335,4.533870967741935,4.472666666666667,4.45896551724138,4.345483870967742,4.172173913043478,21.355434179305977,26.195468750000032,4.7408906882591095,0.3039
2004-04-15,NSW,-32.5079,149.5708,2004,4,4.6433333333333335,4.533870967741935,4.472666666666667,4.45896551724138,4.345483870967742,4.172173913043478,4.287407407407407,11.764288097619982,21.70224609375004,3.230516431924883,0.2919
2004-05-15,NSW,-32.5079,149.5708,2004,5,4.533870967741935,4.472666666666667,4.45896551724138,4.345483870967742,4.172173913043478,4.287407407407407,4.361304347826087,48.75451004505151,11.99605468750002,4.5381395348837215,0.318
2004-06-15,NSW,-32.5079,149.5708,2004,6,4.472666666666667,4.45896551724138,4.345483870967742,4.172173913043478,4.287407407407407,4.361304347826087,4.5381481481481485,53.377536535263,8.662187500000016,6.038156209987196,0.44815
2004-07-15,NSW,-32.5079,149.5708,2004,7,4.45896551724138,4.345483870967742,4.172173913043478,4.287407407407407,4.361304347826087,4.5381481481481485,4.561111111111111,53.291745185852,8.284023437500025,6.483225108225108,0.53235
2004-08-15,NSW,-32.5079,149.5708,2004,8,4.345483870967742,4.172173913043478,4.287407407407407,4.361304347826087,4.5381481481481485,4.561111111111111,4.634285714285714,53.040653407573686,11.548769531250002,10.410565635005335,0.63615
2004-09-15,NSW,-32.5079,149.5708,2004,9,4.172173913043478,4.287407407407407,4.361304347826087,4.5381481481481485,4.561111111111111,4.634285714285714,4.664285714285714,51.437505483627255,14.33296875000002,16.266358024691357,0.6005
2004-10-15,NSW,-32.5079,149.5708,2004,10,4.287407407407407,4.361304347826087,4.5381481481481485,4.561111111111111,4.634285714285714,4.664285714285714,4.615714285714286,41.89139574766158,21.713203125000007,11.047497446373852,0.379
2004-11-15,NSW,-32.5079,149.5708,2004,11,4.361304347826087,4.5381481481481485,4.561111111111111,4.634285714285714,4.664285714285714,4.615714285714286,4.573529411764706,75.0782489776611,26.56597656250005,5.476375838926174,0.2937
2004-12-15,NSW,-32.5079,149.5708,2004,12,4.5381481481481485,4.561111111111111,4.634285714285714,4.664285714285714,4.615714285714286,4.573529411764706,4.5736,102.95613241195676,28.904609375000007,6.244763860369611,0.3163
2005-01-15,NSW,-32.5079,149.5708,2005,1,4.561111111111111,4.634285714285714,4.664285714285714,4.615714285714286,4.573529411764706,4.5736,4.458,56.12333339452742,30.96439453125004,4.595544554455445,0.29985
2005-02-15,NSW,-32.5079,149.5708,2005,2,4.634285714285714,4.664285714285714,4.615714285714286,4.573529411764706,4.5736,4.458,,68.12456989288326,30.022539062500016,3.777177177177177,0.3026
2005-03-15,NSW,-32.5079,149.5708,2005,3,4.664285714285714,4.615714285714286,4.573529411764706,4.5736,4.458,,4.434545454545455,36.46564981341356,26.191757812500043,3.833508403361345,0.29555
2005-04-15,NSW,-32.5079,149.5708,2005,4,4.615714285714286,4.573529411764706,4.5736,4.458,,4.434545454545455,4.379565217391304,4.2210647463798,22.97660156250004,2.916936671575847,0.2875
2005-05-15,NSW,-32.5079,149.5708,2005,5,4.573529411764706,4.5736,4.458,,4.434545454545455,4.379565217391304,4.167777777777778,1.9114764891564813,14.687812500000009,3.862093023255814,0.28635
2005-06-15,NSW,-32.5079,149.5708,2005,6,4.5736,4.458,,4.434545454545455,4.379565217391304,4.167777777777778,4.1,120.70679783821106,10.536816406250011,5.691202872531419,0.38885
2005-07-15,NSW,-32.5079,149.5708,2005,7,4.458,,4.434545454545455,4.379565217391304,4.167777777777778,4.1,4.547307692307692,37.90303480625151,9.230957031250057,8.266847826086957,0.5296
2005-08-15,NSW,-32.5079,149.5708,2005,8,,4.434545454545455,4.379565217391304,4.167777777777778,4.1,4.547307692307692,4.702272727272727,31.85329279303545,10.649433593750018,9.883864118895966,0.61405
2005-09-15,NSW,-32.5079,149.5708,2005,9,4.434545454545455,4.379565217391304,4.167777777777778,4.1,4.547307692307692,4.702272727272727,4.701724137931034,110.17229318618774,14.320800781250057,20.15163329820864,0.64935
2005-10-15,NSW,-32.5079,149.5708,2005,10,4.379565217391304,4.167777777777778,4.1,4.547307692307692,4.702272727272727,4.701724137931034,4.6726086956521735,91.51165884733196,19.71460937500001,18.11244695898161,0.5749
2005-11-15,NSW,-32.5079,149.5708,2005,11,4.167777777777778,4.1,4.547307692307692,4.702272727272727,4.701724137931034,4.6726086956521735,4.575,124.992903470993,25.067753906250005,11.517846153846158,0.42755
2005-12-15,NSW,-32.5079,149.5708,2005,12,4.1,4.547307692307692,4.702272727272727,4.701724137931034,4.6726086956521735,4.575,4.506666666666667,38.99880427122114,28.996464843750005,5.351676528599606,0.35425
2006-01-15,NSW,-32.5079,149.5708,2006,1,4.547307692307692,4.702272727272727,4.701724137931034,4.6726086956521735,4.575,4.506666666666667,4.4818750000000005,79.70185858011246,32.692265625000005,4.060676532769556,0.3148
2006-02-15,NSW,-32.5079,149.5708,2006,2,4.702272727272727,4.701724137931034,4.6726086956521735,4.575,4.506666666666667,4.4818750000000005,4.484736842105264,45.51610851287842,30.61378906250001,4.836008230452677,0.31935
2006-03-15,NSW,-32.5079,149.5708,2006,3,4.701724137931034,4.6726086956521735,4.575,4.506666666666667,4.4818750000000005,4.484736842105264,4.577,13.875064373016322,27.590625000000045,4.397692307692308,0.31825
2006-04-15,NSW,-32.5079,149.5708,2006,4,4.6726086956521735,4.575,4.506666666666667,4.4818750000000005,4.484736842105264,4.577,4.753870967741936,20.524778366088817,16.608027343750052,4.235282651072125,0.3167
2006-05-15,NSW,-32.5079,149.5708,2006,5,4.575,4.506666666666667,4.4818750000000005,4.484736842105264,4.577,4.753870967741936,4.8183333333333325,1.8792533352970344,12.779687500000025,4.69893899204244,0.3013
2006-06-15,NSW,-32.5079,149.5708,2006,6,4.506666666666667,4.4818750000000005,4.484736842105264,4.577,4.753870967741936,4.8183333333333325,4.884838709677419,41.50447010993952,8.066191406250027,5.3324937027707815,0.33205
2006-07-15,NSW,-32.5079,149.5708,2006,7,4.4818750000000005,4.484736842105264,4.577,4.753870967741936,4.8183333333333325,4.884838709677419,4.888064516129032,60.02532523870466,9.325234375000036,6.385029069767442,0.44785
2006-08-15,NSW,-32.5079,149.5708,2006,8,4.484736842105264,4.577,4.753870967741936,4.8183333333333325,4.884838709677419,4.888064516129032,4.851428571428571,8.775175943970654,12.166015625000057,7.45880195599022,0.4722
2006-09-15,NSW,-32.5079,149.5708,2006,9,4.577,4.753870967741936,4.8183333333333325,4.884838709677419,4.888064516129032,4.851428571428571,4.730625,13.57487037777895,18.396855468750005,6.678439425051336,0.36235
2006-10-15,NSW,-32.5079,149.5708,2006,10,4.753870967741936,4.8183333333333325,4.884838709677419,4.888064516129032,4.851428571428571,4.730625,4.826,3.473684672266212,24.942226562500025,3.866268260292165,0.2786
2006-11-15,NSW,-32.5079,149.5708,2006,11,4.8183333333333325,4.884838709677419,4.888064516129032,4.851428571428571,4.730625,4.826,4.741785714285714,25.1978355646133,29.03296875000001,3.007171717171717,0.2559
2006-12-15,NSW,-32.5079,149.5708,2006,12,4.884838709677419,4.888064516129032,4.851428571428571,4.730625,4.826,4.741785714285714,4.575,41.93304204940789,31.62031250000001,2.6263982102908283,0.2549
2007-01-15,NSW,-32.5079,149.5708,2007,1,4.888064516129032,4.851428571428571,4.730625,4.826,4.741785714285714,4.575,4.458064516129032,36.91197144985199,32.10986328125006,3.418676627534685,0.2645
2007-02-15,NSW,-32.5079,149.5708,2007,2,4.851428571428571,4.730625,4.826,4.741785714285714,4.575,4.458064516129032,4.437857142857143,72.06271076202388,32.68984375000002,3.0275898520084565,0.27125
2007-03-15,NSW,-32.5079,149.5708,2007,3,4.730625,4.826,4.741785714285714,4.575,4.458064516129032,4.437857142857143,4.443809523809524,42.166536837816224,25.63546875000003,5.824610244988865,0.32655
2007-04-15,NSW,-32.5079,149.5708,2007,4,4.826,4.741785714285714,4.575,4.458064516129032,4.437857142857143,4.443809523809524,4.743333333333333,34.77144956588741,21.703691406250016,3.950746268656717,0.30605
2007-05-15,NSW,-32.5079,149.5708,2007,5,4.741785714285714,4.575,4.458064516129032,4.437857142857143,4.443809523809524,4.743333333333333,4.637777777777778,66.57239770889277,15.549570312500007,5.963253856942496,0.3937
2007-06-15,NSW,-32.5079,149.5708,2007,6,4.575,4.458064516129032,4.437857142857143,4.443809523809524,4.743333333333333,4.637777777777778,4.35741935483871,126.52789950370786,8.126074218750034,7.077829638273046,0.52265
2007-07-15,NSW,-32.5079,149.5708,2007,7,4.458064516129032,4.437857142857143,4.443809523809524,4.743333333333333,4.637777777777778,4.35741935483871,4.337741935483871,21.586750477552407,8.025000000000034,7.366847237269775,0.5991
2007-08-15,NSW,-32.5079,149.5708,2007,8,4.437857142857143,4.443809523809524,4.743333333333333,4.637777777777778,4.35741935483871,4.337741935483871,4.089310344827586,30.943407297134392,12.770996093750057,12.501181525241677,0.617
2007-09-15,NSW,-32.5079,149.5708,2007,9,4.443809523809524,4.743333333333333,4.637777777777778,4.35741935483871,4.337741935483871,4.089310344827586,4.2703225806451615,2.363542467355728,16.978750000000048,11.30622406639004,0.4571
2007-10-15,NSW,-32.5079,149.5708,2007,10,4.743333333333333,4.637777777777778,4.35741935483871,4.337741935483871,4.089310344827586,4.2703225806451615,4.323333333333333,26.16358092427251,23.577031250000005,6.329122340425532,0.3435
2007-11-15,NSW,-32.5079,149.5708,2007,11,4.637777777777778,4.35741935483871,4.337741935483871,4.089310344827586,4.2703225806451615,4.323333333333333,4.3,120.86533784866327,28.91599609375004,7.599277108433736,0.2877
2007-12-15,NSW,-32.5079,149.5708,2007,12,4.35741935483871,4.337741935483871,4.089310344827586,4.2703225806451615,4.323333333333333,4.3,4.305000000000001,137.27119946479792,26.82199218750003,10.21819126819127,0.40645
2008-01-15,NSW,-32.5079,149.5708,2008,1,4.337741935483871,4.089310344827586,4.2703225806451615,4.323333333333333,4.3,4.305000000000001,4.29516129032258,91.99861514568327,29.652226562500005,11.40452716297787,0.4187
