date,Region,Latitude,Longitude,year,month,GWL,GWL+1,GWL+2,GWL+3,GWL+4,GWL+5,GWL+6,P,T,ET,NDVI
2002-01-15,SA,-36.220761,139.78192,2002,1,,,1.95,,,1.83,,38.85711649060245,20.95761718750004,13.55444444444445,0.3716
2002-02-15,SA,-36.220761,139.78192,2002,2,,1.95,,,1.83,,,6.161769658327047,21.25103515625005,11.528865979381443,0.3646
2002-03-15,SA,-36.220761,139.78192,2002,3,1.95,,,1.83,,,1.61,14.409488752484306,19.62511718750005,9.955072463768118,0.36835
2002-04-15,SA,-36.220761,139.78192,2002,4,,,1.83,,,1.61,,41.87423944473264,14.239843750000034,8.925,0.4147
2002-05-15,SA,-36.220761,139.78192,2002,5,,1.83,,,1.61,,,67.89587759971616,11.49802734375004,7.147272727272727,0.5036
2002-06-15,SA,-36.220761,139.78192,2002,6,1.83,,,1.61,,,1.65,72.00427651405329,9.074980468750027,7.876712328767123,0.62195
2002-07-15,SA,-36.220761,139.78192,2002,7,,,1.61,,,1.65,,131.9547300338745,9.265722656250034,8.954651162790695,0.66405
2002-08-15,SA,-36.220761,139.78192,2002,8,,1.61,,,1.65,,,63.174241304397526,8.460429687500039,11.427586206896551,0.6791499999999999
2002-09-15,SA,-36.220761,139.78192,2002,9,1.61,,,1.65,,,1.87,60.97525298595424,10.82830078125005,15.23287671232877,0.6709
2002-10-15,SA,-36.220761,139.78192,2002,10,,,1.65,,,1.87,,47.10512137413018,12.322207031250002,19.809836065573773,0.667
2002-11-15,SA,-36.220761,139.78192,2002,11,,1.65,,,1.87,,,99.94191884994508,17.681464843750007,18.98913043478261,0.529
2002-12-15,SA,-36.220761,139.78192,2002,12,1.65,,,1.87,,,1.79,20.523291125893586,21.91476562500003,13.051685393258428,0.3761000000000001
2003-01-15,SA,-36.220761,139.78192,2003,1,,,1.87,,,1.79,,71.87581837177277,25.804003906250045,11.831372549019608,0.3482
2003-02-15,SA,-36.220761,139.78192,2003,2,,1.87,,,1.79,,,34.982675671577425,22.74537109375001,12.148387096774195,0.36005
2003-03-15,SA,-36.220761,139.78192,2003,3,1.87,,,1.79,,,1.4,34.583195954561205,19.16656250000005,11.032608695652176,0.43485
2003-04-15,SA,-36.220761,139.78192,2003,4,,,1.79,,,1.4,,59.44137275218961,15.098398437500007,9.456451612903228,0.5374999999999999
2003-05-15,SA,-36.220761,139.78192,2003,5,,1.79,,,1.4,,,44.57836380600922,10.440722656250044,8.901052631578947,0.6337
2003-06-15,SA,-36.220761,139.78192,2003,6,1.79,,,1.4,,,1.67,113.82408857345578,8.877187500000048,8.417567567567568,0.6753
2003-07-15,SA,-36.220761,139.78192,2003,7,,,1.4,,,1.67,,92.32261151075362,8.63689453125005,9.514444444444443,0.69635
2003-08-15,SA,-36.220761,139.78192,2003,8,,1.4,,,1.67,,,114.67642056941982,8.220937500000048,10.81666666666667,0.69075
2003-09-15,SA,-36.220761,139.78192,2003,9,1.4,,,1.67,,,1.96,55.2143615484237,10.511523437500044,16.40493827160494,0.68545
2003-10-15,SA,-36.220761,139.78192,2003,10,,,1.67,,,1.96,,57.10776150226592,12.14640625000004,20.39333333333333,0.6811
2003-11-15,SA,-36.220761,139.78192,2003,11,,1.67,,,1.96,,,32.671212852001176,18.785507812500043,23.58404255319149,0.59835
2003-12-15,SA,-36.220761,139.78192,2003,12,1.67,,,1.96,,,1.8,45.06459116935724,21.80283203125004,13.857000000000005,0.4185
2004-01-15,SA,-36.220761,139.78192,2004,1,,,1.96,,,1.8,,20.666948139667475,21.46789062500005,14.014666666666669,0.37415
2004-02-15,SA,-36.220761,139.78192,2004,2,,1.96,,,1.8,,,43.79669952392578,22.06984375000001,11.834482758620688,0.3693
2004-03-15,SA,-36.220761,139.78192,2004,3,1.96,,,1.8,,,,48.87317955493925,19.0043359375,10.635164835164836,0.38805
2004-04-15,SA,-36.220761,139.78192,2004,4,,,1.8,,,,1.47,45.68092703819273,14.320703125000025,9.16909090909091,0.4572
2004-05-15,SA,-36.220761,139.78192,2004,5,,1.8,,,,1.47,1.57,36.81021434068674,10.260898437500032,8.932692307692308,0.5895000000000001
2004-06-15,SA,-36.220761,139.78192,2004,6,1.8,,,,1.47,1.57,1.71,93.14247608184807,9.35832031250004,8.529729729729729,0.6784
2004-07-15,SA,-36.220761,139.78192,2004,7,,,,1.47,1.57,1.71,1.86,93.4091792106628,7.77925781250002,9.402380952380952,0.71085
2004-08-15,SA,-36.220761,139.78192,2004,8,,,1.47,1.57,1.71,1.86,1.89,141.779609799385,8.803457031250048,12.80786516853933,0.71165
2004-09-15,SA,-36.220761,139.78192,2004,9,,1.47,1.57,1.71,1.86,1.89,1.94,53.41035604476923,10.442148437500007,18.69883720930233,0.6961
2004-10-15,SA,-36.220761,139.78192,2004,10,1.47,1.57,1.71,1.86,1.89,1.94,1.98,19.004183650016724,15.458242187500048,21.4,0.6281499999999999
2004-11-15,SA,-36.220761,139.78192,2004,11,1.57,1.71,1.86,1.89,1.94,1.98,1.96,74.41448807716365,18.36974609375005,18.968,0.5251
2004-12-15,SA,-36.220761,139.78192,2004,12,1.71,1.86,1.89,1.94,1.98,1.96,1.58,21.52581095695494,23.125781250000045,14.112643678160916,0.3849
2005-01-15,SA,-36.220761,139.78192,2005,1,1.86,1.89,1.94,1.98,1.96,1.58,1.56,22.257846012711497,24.38958984375,13.581000000000005,0.3523
2005-02-15,SA,-36.220761,139.78192,2005,2,1.89,1.94,1.98,1.96,1.58,1.56,1.38,50.53455448150631,21.87980468750004,12.625274725274725,0.3701
2005-03-15,SA,-36.220761,139.78192,2005,3,1.94,1.98,1.96,1.58,1.56,1.38,1.41,13.761526510119436,19.482578125000032,9.348717948717953,0.3757500000000001
