date,Region,Latitude,Longitude,year,month,GWL,GWL+1,GWL+2,GWL+3,GWL+4,GWL+5,GWL+6,P,T,ET,NDVI
2002-01-15,VIC,-37.5357607,144.0856865,2002,1,1.48,1.67,2.31,2.53,2.78,2.84,2.19,25.16580194234845,21.229003906250057,17.444418331374855,0.50855
2002-02-15,VIC,-37.5357607,144.0856865,2002,2,1.67,2.31,2.53,2.78,2.84,2.19,1.55,64.54915595054626,20.49474609375005,15.519412515964238,0.5128
2002-03-15,VIC,-37.5357607,144.0856865,2002,3,2.31,2.53,2.78,2.84,2.19,1.55,1.68,28.16660007834429,19.390273437500014,11.021284403669725,0.52665
2002-04-15,VIC,-37.5357607,144.0856865,2002,4,2.53,2.78,2.84,2.19,1.55,1.68,1.74,36.3812148571014,14.26847656250004,8.702008032128514,0.56215
2002-05-15,VIC,-37.5357607,144.0856865,2002,5,2.78,2.84,2.19,1.55,1.68,1.74,2.06,46.06130307912823,10.37712890625005,7.179530201342281,0.6024
2002-06-15,VIC,-37.5357607,144.0856865,2002,6,2.84,2.19,1.55,1.68,1.74,2.06,2.43,63.11303257942194,6.525136718750048,6.171594684385383,0.62765
2002-07-15,VIC,-37.5357607,144.0856865,2002,7,2.19,1.55,1.68,1.74,2.06,2.43,3.05,45.40215459465978,7.080605468750036,6.3919941775836975,0.6249
2002-08-15,VIC,-37.5357607,144.0856865,2002,8,1.55,1.68,1.74,2.06,2.43,3.05,3.31,43.757145076990106,7.702128906250039,8.558904109589042,0.631
2002-09-15,VIC,-37.5357607,144.0856865,2002,9,1.68,1.74,2.06,2.43,3.05,3.31,3.57,51.002048850059445,10.70818359375005,12.195609065155807,0.63045
2002-10-15,VIC,-37.5357607,144.0856865,2002,10,1.74,2.06,2.43,3.05,3.31,3.57,3.66,37.60878896713256,13.864843750000034,15.52190476190476,0.6053
2002-11-15,VIC,-37.5357607,144.0856865,2002,11,2.06,2.43,3.05,3.31,3.57,3.66,3.75,30.75024157762521,18.590117187500027,17.843291995490414,0.5125
2002-12-15,VIC,-37.5357607,144.0856865,2002,12,2.43,3.05,3.31,3.57,3.66,3.75,3.77,38.42893230915064,23.95371093750004,14.64377406931964,0.4741
2003-01-15,VIC,-37.5357607,144.0856865,2003,1,3.05,3.31,3.57,3.66,3.75,3.77,3.39,8.368796065449676,23.91611328125004,15.121593533487294,0.4428
2003-02-15,VIC,-37.5357607,144.0856865,2003,2,3.31,3.57,3.66,3.75,3.77,3.39,2.13,35.11848735809326,23.95039062500001,12.166904761904762,0.4502
2003-03-15,VIC,-37.5357607,144.0856865,2003,3,3.57,3.66,3.75,3.77,3.39,2.13,1.81,26.63657936453816,19.34058593750001,11.639167686658508,0.4824
2003-04-15,VIC,-37.5357607,144.0856865,2003,4,3.66,3.75,3.77,3.39,2.13,1.81,0.98,62.25288569927216,14.046171875000027,8.79673076923077,0.55945
2003-05-15,VIC,-37.5357607,144.0856865,2003,5,3.75,3.77,3.39,2.13,1.81,0.98,0.94,41.62782338261599,9.576992187500023,7.900443131462335,0.6424
2003-06-15,VIC,-37.5357607,144.0856865,2003,6,3.77,3.39,2.13,1.81,0.98,0.94,1.33,56.59277558326718,7.539355468750045,6.362686567164181,0.67
2003-07-15,VIC,-37.5357607,144.0856865,2003,7,3.39,2.13,1.81,0.98,0.94,1.33,1.93,83.27912235260007,5.914335937500027,7.063813813813815,0.69465
2003-08-15,VIC,-37.5357607,144.0856865,2003,8,2.13,1.81,0.98,0.94,1.33,1.93,2.5,98.0290750265121,5.958007812500057,9.05223642172524,0.7065
